application_id,customer_id,related_parties_id,document_id,document_url,db_status,s3_status
1434,1473,,15313,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1473/CUST_HOUSE_IN.jpg,,
1434,1473,,15314,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1473/CUST_HOUSE_OUT.jpg,,
1434,1473,,15315,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1473/BANK_PASSBOOK_PHOTO.jpg,,
1425,1463,,15317,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1463/CUSTOMER_ADDRESS_VERIFICATION.jpg,,
1425,1463,,15318,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1463/CUSTOMER_ELECTRICITY.jpg,,
1425,1463,800,15319,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/related-party/800/CUSTOMER_WITH_CO_BORROWER_PHOTO.jpg,,
1425,1463,,15325,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1463/CUSTOMER_WITH_HOUSE_PHOTO.jpg,,
1425,1463,,15326,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1463/CUST_HOUSE_IN.jpg,,
1425,1463,,15327,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1463/CUST_HOUSE_OUT.jpg,,
1425,1463,,15328,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1463/CHEQUE_PHOTO.jpg,,
1425,1463,,15329,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1463/ADDITIONAL_FI_PHOTO.jpg,,
1426,1465,,15349,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1465/CUSTOMER_ADDRESS_VERIFICATION.jpg,,
1426,1465,,15350,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1465/CUSTOMER_ELECTRICITY.jpg,,
1426,1465,801,15351,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/related-party/801/CUSTOMER_WITH_CO_BORROWER_PHOTO.jpg,,
1426,1465,,15357,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1465/CUSTOMER_WITH_HOUSE_PHOTO.jpg,,
1426,1465,,15358,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1465/CUST_HOUSE_IN.jpg,,
1583,1630,,18318,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1630/CUSTOMER_ADDRESS.pdf,,
1583,1630,,18319,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1630/CUSTOMER_ELECTRICITY.pdf,,
1300,1326,,15397,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1326/CUSTOMER_ADDRESS_VERIFICATION.jpg,,
1300,1326,,15398,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1326/CUSTOMER_ELECTRICITY.jpg,,
1300,1326,802,15399,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/related-party/802/CUSTOMER_WITH_CO_BORROWER_PHOTO.jpg,,
1300,1326,,15406,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1326/CUSTOMER_WITH_HOUSE_PHOTO.jpg,,
1300,1326,,15407,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1326/CUST_HOUSE_IN.jpg,,
1300,1326,,15408,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1326/CUST_HOUSE_OUT.jpg,,
1300,1326,,15409,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1326/CHEQUE_PHOTO.jpg,,
1430,1469,,15429,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1469/CUSTOMER_ADDRESS_VERIFICATION.jpg,,
1430,1469,,15430,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1469/CUSTOMER_ELECTRICITY.jpg,,
1430,1469,803,15431,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/related-party/803/CUSTOMER_WITH_CO_BORROWER_PHOTO.jpg,,
1430,1469,,15437,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1469/CUSTOMER_WITH_HOUSE_PHOTO.jpg,,
1430,1469,,15438,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1469/CUST_HOUSE_IN.jpg,,
1430,1469,,15439,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1469/CUST_HOUSE_OUT.jpg,,
1531,1576,889,17713,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/related-party/889/CUSTOMER_WITH_CO_BORROWER_PHOTO.jpg,,
1531,1576,,17808,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1576/CUSTOMER_WITH_HOUSE_PHOTO.jpg,,
1531,1576,,17810,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1576/CUST_HOUSE_OUT.jpg,,
1579,1626,,17919,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1626/AFFIDAVIT_FOR_2NDHAND_VEHICLE.jpg,,
1544,1590,,18110,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1590/CUSTOMER_ADDRESS.jpg,,
1430,1469,,15440,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1469/CHEQUE_PHOTO.jpg,,
1441,1480,,15443,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1480/AFFIDAVIT_FOR_2NDHAND_VEHICLE.jpg,,
1431,1470,,15466,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1470/CUSTOMER_ADDRESS_VERIFICATION.jpg,,
1431,1470,,15467,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1470/CUSTOMER_ELECTRICITY.jpg,,
1431,1470,804,15468,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/related-party/804/CUSTOMER_WITH_CO_BORROWER_PHOTO.jpg,,
1431,1470,,15475,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1470/CUSTOMER_WITH_HOUSE_PHOTO.jpg,,
1431,1470,,15476,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1470/CUST_HOUSE_IN.jpg,,
1431,1470,,15477,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1470/CUST_HOUSE_OUT.jpg,,
1431,1470,,15478,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1470/CHEQUE_PHOTO.jpg,,
1414,1451,,15481,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1451/CUSTOMER_ADDRESS_VERIFICATION.jpg,,
1414,1451,,15482,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1451/CUSTOMER_ELECTRICITY.jpg,,
1414,1451,805,15483,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/related-party/805/CUSTOMER_WITH_CO_BORROWER_PHOTO.jpg,,
1414,1451,,15489,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1451/CUSTOMER_WITH_HOUSE_PHOTO.jpg,,
1414,1451,,15490,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1451/CUST_HOUSE_IN.jpg,,
1414,1451,,15491,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1451/CUST_HOUSE_OUT.jpg,,
1414,1451,,15492,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1451/CHEQUE_PHOTO.jpg,,
1414,1451,,15493,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1451/ADDITIONAL_AFFIDAVIT.jpg,,
834,847,,15494,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/847/CHEQUE_PHOTO.jpg,,
1440,1479,,15496,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1479/CUSTOMER_ADDRESS_VERIFICATION.jpg,,
1440,1479,,15497,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1479/CUSTOMER_OTHER_DOC.jpg,,
1440,1479,806,15498,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/related-party/806/CUSTOMER_WITH_CO_BORROWER_PHOTO.jpg,,
1440,1479,,15504,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1479/CUSTOMER_WITH_HOUSE_PHOTO.jpg,,
1440,1479,,15505,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1479/CUST_HOUSE_IN.jpg,,
1440,1479,,15506,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1479/CUST_HOUSE_OUT.jpg,,
1440,1479,,15507,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1479/CHEQUE_PHOTO.jpg,,
1447,1486,,15543,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1486/AFFIDAVIT_FOR_2NDHAND_VEHICLE.jpg,,
1448,1487,,15548,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1487/AFFIDAVIT_FOR_2NDHAND_VEHICLE.jpg,,
1531,1576,,17809,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1576/CUST_HOUSE_IN.jpg,,
1544,1590,,18111,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1590/CUSTOMER_VOTER.jpg,,
1544,1590,,18112,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1590/CUSTOMER_OTHER_DOC.jpg,,
1544,1590,,18113,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1590/CUSTOMER_GAS.jpg,,
1583,1630,912,18320,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/related-party/912/CUSTOMER_WITH_CO_BORROWER_PHOTO.jpg,,
1448,1487,,15562,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1487/CUSTOMER_ADDRESS_VERIFICATION.pdf,,
1448,1487,,15563,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1487/CUSTOMER_ELECTRICITY.pdf,,
1448,1487,807,15564,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/related-party/807/CUSTOMER_WITH_CO_BORROWER_PHOTO.jpg,,
1448,1487,,15570,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1487/CUSTOMER_WITH_HOUSE_PHOTO.jpg,,
1448,1487,,15571,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1487/CUST_HOUSE_IN.jpg,,
1448,1487,,15572,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1487/CUST_HOUSE_OUT.jpg,,
1448,1487,,15573,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1487/CHEQUE_PHOTO.jpg,,
1448,1487,,15574,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1487/ADDITIONAL_AFFIDAVIT.pdf,,
1448,1487,,15575,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1487/ADDITIONAL_RC_OWNER_AADHAR_F.jpg,,
1448,1487,,15576,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1487/ADDITIONAL_RC_OWNER_AADHAR_B.jpg,,
1450,1489,,15597,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1489/CUSTOMER_ADDRESS_VERIFICATION.jpg,,
1450,1489,,15598,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1489/CUSTOMER_VOTER.jpg,,
1450,1489,,15599,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1489/CUSTOMER_OTHER_DOC.jpg,,
1450,1489,808,15600,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/related-party/808/CUSTOMER_WITH_CO_BORROWER_PHOTO.jpg,,
1450,1489,,15606,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1489/CUSTOMER_WITH_HOUSE_PHOTO.jpg,,
1450,1489,,15607,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1489/CUST_HOUSE_IN.jpg,,
1450,1489,,15608,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1489/CUST_HOUSE_OUT.jpg,,
1450,1489,,15609,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1489/CHEQUE_PHOTO.jpg,,
1450,1489,,15610,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1489/CUSTOMER_ELECTRICITY.jpg,,
1452,1491,,15621,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1491/CUSTOMER_ADDRESS_VERIFICATION.jpg,,
1452,1491,,15622,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1491/CUSTOMER_OTHER_DOC.jpg,,
1452,1491,809,15623,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/related-party/809/CUSTOMER_WITH_CO_BORROWER_PHOTO.jpg,,
1452,1491,,15629,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1491/CUSTOMER_WITH_HOUSE_PHOTO.jpg,,
1452,1491,,15630,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1491/CUST_HOUSE_IN.jpg,,
1452,1491,,15631,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1491/CUST_HOUSE_OUT.jpg,,
1452,1491,,15632,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1491/CHEQUE_PHOTO.jpg,,
1441,1480,,15634,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1480/CUSTOMER_ADDRESS_VERIFICATION.jpg,,
1441,1480,,15635,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1480/CUSTOMER_ELECTRICITY.jpg,,
1441,1480,810,15636,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/related-party/810/CUSTOMER_WITH_CO_BORROWER_PHOTO.jpg,,
1445,1484,,15684,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1484/CUSTOMER_ADDRESS_VERIFICATION.jpg,,
1445,1484,,15685,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1484/CUSTOMER_ELECTRICITY.jpg,,
1445,1484,811,15686,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/related-party/811/CUSTOMER_WITH_CO_BORROWER_PHOTO.jpg,,
1445,1484,,15691,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1484/CUSTOMER_WITH_HOUSE_PHOTO.jpg,,
1445,1484,,15692,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1484/CUST_HOUSE_IN.jpg,,
1445,1484,,15693,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1484/CUST_HOUSE_OUT.jpg,,
1445,1484,,15694,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1484/CHEQUE_PHOTO.jpg,,
1433,1472,,15714,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1472/CUSTOMER_ADDRESS_VERIFICATION.jpg,,
1433,1472,,15715,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1472/CUSTOMER_ELECTRICITY.jpg,,
1570,1616,,17822,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1616/CUSTOMER_VOTER.jpg,,
1570,1616,,17821,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1616/CUSTOMER_ADDRESS.jpg,,
1573,1619,,17928,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1619/CUSTOMER_ADDRESS.jpg,,
1573,1619,,17929,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1619/CUSTOMER_ELECTRICITY.jpg,,
1544,1590,,18114,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1590/CUSTOMER_RATION.jpg,,
1595,1642,915,18359,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/related-party/915/CUSTOMER_WITH_CO_BORROWER_PHOTO.jpg,,
1433,1472,,15716,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1472/CUSTOMER_RATION.jpg,,
1433,1472,,15726,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1472/CUSTOMER_WITH_HOUSE_PHOTO.jpg,,
1433,1472,,15727,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1472/CUST_HOUSE_IN.jpg,,
1433,1472,,15728,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1472/CUST_HOUSE_OUT.jpg,,
1433,1472,,15729,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1472/BANK_PASSBOOK_PHOTO.jpg,,
1453,1492,,15732,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1492/CUSTOMER_ADDRESS_VERIFICATION.jpg,,
1453,1492,,15733,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1492/CUSTOMER_RATION.jpg,,
1453,1492,813,15734,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/related-party/813/CUSTOMER_WITH_CO_BORROWER_PHOTO.jpg,,
1453,1492,,15740,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1492/CUSTOMER_WITH_HOUSE_PHOTO.jpg,,
1453,1492,,15741,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1492/CUST_HOUSE_IN.jpg,,
1453,1492,,15742,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1492/CUST_HOUSE_OUT.jpg,,
1453,1492,,15743,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1492/BANK_PASSBOOK_PHOTO.jpg,,
1377,1411,,15746,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1411/CUSTOMER_VOTER.jpg,,
1377,1411,,15747,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1411/CUSTOMER_OTHER_DOC.jpg,,
1377,1411,814,15748,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/related-party/814/CUSTOMER_WITH_CO_BORROWER_PHOTO.jpg,,
1377,1411,,15745,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1411/CUSTOMER_ADDRESS_VERIFICATION.jpg,,
1377,1411,,15755,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1411/CUSTOMER_WITH_HOUSE_PHOTO.jpg,,
1377,1411,,15756,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1411/CUST_HOUSE_IN.jpg,,
1377,1411,,15757,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1411/CHEQUE_PHOTO.jpg,,
1460,1499,,15759,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1499/CUSTOMER_ADDRESS_VERIFICATION.jpg,,
1460,1499,,15760,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1499/CUSTOMER_ELECTRICITY.jpg,,
1460,1499,815,15765,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/related-party/815/CUSTOMER_WITH_CO_BORROWER_PHOTO.jpg,,
1460,1499,,15767,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1499/CUSTOMER_WITH_HOUSE_PHOTO.jpg,,
1460,1499,,15768,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1499/CUST_HOUSE_IN.jpg,,
1460,1499,,15769,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1499/CUST_HOUSE_OUT.jpg,,
1460,1499,,15770,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1499/CHEQUE_PHOTO.jpg,,
1449,1488,,15771,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1488/CUSTOMER_ADDRESS_VERIFICATION.pdf,,
1449,1488,,15772,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1488/CUSTOMER_ELECTRICITY.pdf,,
1449,1488,816,15774,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/related-party/816/CUSTOMER_WITH_GUARANTOR_PHOTO.jpg,,
1449,1488,817,15778,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/related-party/817/CUSTOMER_WITH_CO_BORROWER_PHOTO.jpg,,
1449,1488,,15784,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1488/CUSTOMER_WITH_HOUSE_PHOTO.jpg,,
1449,1488,,15785,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1488/CUST_HOUSE_IN.jpg,,
1449,1488,,15786,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1488/CUST_HOUSE_OUT.jpg,,
1449,1488,,15787,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1488/CHEQUE_PHOTO.jpg,,
1531,1576,,17823,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1576/CHEQUE_PHOTO.jpg,,
1570,1616,894,17824,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/related-party/894/CUSTOMER_WITH_GUARANTOR_PHOTO.jpg,,
1573,1619,,17930,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1619/CUSTOMER_OTHER_DOC.jpg,,
1573,1619,899,17931,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/related-party/899/CUSTOMER_WITH_CO_BORROWER_PHOTO.jpg,,
1544,1590,905,18115,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/related-party/905/CUSTOMER_WITH_GUARANTOR_PHOTO.jpg,,
1580,1627,,18193,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1627/CUSTOMER_ADDRESS.jpg,,
1592,1639,,18270,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1639/CUSTOMER_ADDRESS.jpg,,
1592,1639,,18271,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1639/CUSTOMER_VOTER.jpg,,
1592,1639,,18272,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1639/CUSTOMER_GAS.jpg,,
1583,1630,,18325,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1630/CUSTOMER_WITH_HOUSE_PHOTO.jpg,,
1583,1630,,18326,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1630/CUST_HOUSE_IN.jpg,,
1583,1630,,18327,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1630/CUST_HOUSE_OUT.jpg,,
1781,1837,,22702,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1837/CUSTOMER_WITH_HOUSE_PHOTO.jpg,,
1464,1504,,15805,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1504/AFFIDAVIT_FOR_2NDHAND_VEHICLE.jpg,,
1447,1486,818,15829,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/related-party/818/CUSTOMER_WITH_CO_BORROWER_PHOTO.jpg,,
1447,1486,,15835,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1486/ADDITIONAL_AFFIDAVIT.jpg,,
1544,1590,906,18119,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/related-party/906/CUSTOMER_WITH_CO_BORROWER_PHOTO.jpg,,
1580,1627,,18194,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1627/CUSTOMER_ELECTRICITY.jpg,,
1592,1639,910,18278,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/related-party/910/CUSTOMER_WITH_CO_BORROWER_PHOTO.jpg,,
1442,1481,,15855,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1481/CUSTOMER_ADDRESS_VERIFICATION.jpg,,
1553,1599,,17448,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1599/CUSTOMER_ADDRESS.jpg,,
1442,1481,,15861,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1481/CUSTOMER_ELECTRICITY.jpg,,
1442,1481,819,15862,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/related-party/819/CUSTOMER_WITH_GUARANTOR_PHOTO.jpg,,
1085,1105,,15863,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1105/CHEQUE_PHOTO.jpeg,,
1442,1481,820,15867,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/related-party/820/CUSTOMER_WITH_CO_BORROWER_PHOTO.jpg,,
1442,1481,,15883,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1481/CUSTOMER_WITH_HOUSE_PHOTO.jpg,,
1553,1599,,17449,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1599/CUSTOMER_ELECTRICITY.jpg,,
1560,1606,,17537,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1606/CUSTOMER_ADDRESS.jpg,,
1560,1606,,17538,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1606/CUSTOMER_ELECTRICITY.jpg,,
1570,1616,895,17827,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/related-party/895/CUSTOMER_WITH_CO_BORROWER_PHOTO.jpg,,
1573,1619,,17941,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1619/CHEQUE_PHOTO.jpg,,
1573,1619,,17947,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1619/ADDITIONAL_GUARANTOR_WIFE_DOCUMENTS_1.jpg,,
1544,1590,,18126,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1590/CUST_HOUSE_IN.jpg,,
1544,1590,,18127,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1590/CUST_HOUSE_OUT.jpg,,
1544,1590,,18128,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/customer/1590/BANK_PASSBOOK_PHOTO.jpg,,
1580,1627,908,18195,https://prod-opstech-upload.s3.ap-south-1.amazonaws.com/prod/related-party/908/CUSTOMER_WITH_CO_BORROWER_PHOTO.jpg,,
